cafe_name,avg_rating,review,indv_rating,review_date,useful,funny,cool,latitude,longtitude
Bean & Bean,4,Excellent staff wonderful customer service really enjoyed being there they should be proud of their work getting ready for New Year's eve partyBest of luck to the staff and their customers,3,8/10/2014,0,0,0,40.70730642,-74.01220905
Bean & Bean,4,"I thought these guys pick up their game! I come here probably once a year,  whenever I'm in the neighborhood. With all these amazing (3rd wave) coffee spots opening throughout  the city, i figured a spot like this would elevate their coffee making abilities. Kinda disappointed. They have an espresso machine that's terrific but they're making steamed milk like  Starbucks :(",3,2/20/2015,1,0,0,40.70730642,-74.01220905
Bean & Bean,4,"My favorite morning coffee (& occasionally) bagel spot. Best coffee in the area, hands down. Don't let the long line fool you - this place is super efficient and the line moves fast. And even if it doesn't, do yourself a favor and wait that extra minute because you will be rewarded with a coffee that will make it all worth it... Also worth to note, their milks (regular, skim + soy) are all organic.",3,7/27/2012,1,2,0,40.70730642,-74.01220905
Bean & Bean,4,"This place is super cute and cozy. Pricer than your usual cafe, but I had a tenka deal and tried their organic latte YUM!!!  The staff are nice and the cafe is clean. They also have these super comfy armchairs. I would go back to treat myself once in a while to a latte, but too pricy for a cup o' joe.",3,6/12/2011,3,0,1,40.70730642,-74.01220905
Bean & Bean,4,"With its close proximity to Wall Street, you would think this place is filled with stressed out ibankers and traders, downing caffeine while discussing ""liquidity of the capital markets.""  Fortunately, this little coffee shop with its even littler revolving doors is a cozy place to get away from the stresses of FiDi and relax over a cup of joe. The service is speedy and the servers are sweet (Jinna adores alliteration, can you tell?)  The coffee itself is of  very good quality; (good for all you black-coffee-drinkers out there). The seating area is small though, with little round tables that seat 2, or 3 at best. Definitely stop by for a warm cup of java sometime!",3,3/29/2011,4,2,6,40.70730642,-74.01220905
Bean & Bean,4,"A strong aroma of coffee hit me when I entered the elevator @ work.    What is that? Oh..Bean & Bean. Thanks & Exit the elevator walk straight to Bean & Bean. They offer a variety of organic and fair trade coffee and tea that will make your Monday easier, Tuesday getting there, Wednesday I almost see the beach, Thursday Cabs are here and Friday yeahh Buddy!!  This place is unsuspiciously roomier inside with comfortable chairs/tables.",3,2/28/2012,0,1,1,40.70730642,-74.01220905
Bean & Bean,4,"A pleasant alternative to the ever prevalent Starbucks.  Advantages of the their coffee includes the beans being roasted daily, and all of their beans being organic and fair trade.  The taste holds up too!  Additionally I opted for one of their chocolate brownies.  It didn't look like much through the display window, but it ended up being rich and delicious!  I really thought the richness of the brownie played well with the robustness of the coffee.  I was pleased.  Quick, courteous service too.  The only drawback is the inflated prices, even for Fi-Di.",3,11/9/2010,7,1,1,40.70730642,-74.01220905
Bean & Bean,4,"it's true, you really do feel like you are walking into a Starbucks when you go here, but the taste of the coffee is markedly different.  It's organic, which adds to the higher price point, but the quality and taste is better.  I really like their lattes and we have also bought beans from here to make coffee at home.  A little overpriced, but again, better tasting than Starbucks.    If I feel like doing a splurge, I'll stop here for a latte, but honestly, I prefer the Big Love coffee truck on Wall Street.  The coffee here doesn't really stand out, but it's doable and the staff here is super friendly.  They will grind your beans for you also if you chose to buy beans in bulk and go organic!",3,1/6/2011,2,1,1,40.70730642,-74.01220905
Bean & Bean,4,"Clean, large space, not too loud music, outlets and comfy chairs! It's a great place to study at. Plus, they make the drinks fast. Reminds me of when I play diner dash. Thanks for the smiley face on my cup Erica! It made my day!",3,8/20/2015,0,0,0,40.70730642,-74.01220905
Bean & Bean,4,"One of the better iced coffees I've had, and AMAZING bagels. Fresh, spot on fluffy-to-chewy ratio. (Although to be honest, I haven't eaten many East Coast bagels to compare them with)  Quick and friendly staff and baristas. I don't know why the listing states three $'s, it's not any more expensive than neighboring establishments. Slightly cheaper and light years better than Starbucks.",3,8/22/2010,2,0,4,40.70730642,-74.01220905
Bean & Bean,4,This place is a great hideaway when you need a little break from the workday and don't want to deal with a crowded Starbucks.,3,3/23/2013,1,0,0,40.70730642,-74.01220905
Bean & Bean,4,"$5 dollar minimum for credit/debit cards but other than that, awesome! I had the fresh organic parfait this morning with blueberries and strawberries in addition to my medium iced coffee. Great place for healthy snacks and yummy drinks. Also lots of seats to do work or meet up with a friend.",3,8/6/2012,1,1,1,40.70730642,-74.01220905
Bean & Bean,4,"Disclaimer: I don't drink Coffee.  I love this coffee shop. Free Wireless, lots of tea choices. They serve  hot cereal in the mornings with fresh cut fruit. Many many Organic and healthy choices. No credit card minimums, and not overpriced at all.",3,1/8/2010,5,4,4,40.70730642,-74.01220905
Bean & Bean,4,"Some bourgeois organic coffee.  Albeit, they serve up a mean Americano.  Prime location and decently priced.",3,8/29/2012,0,0,0,40.70730642,-74.01220905
Bean & Bean,4,"I work nearby so I come here about once a week. The place is very hit or miss. Sometimes I get a great cup of coffee. Other times the coffee is so weak I might as well be drinking hot water. Other times, I get a mouthful of coffee grinds especially towards the bottom of the cup. I don't know if the staff is aware of these problems.  The staff is always friendly but busy.",3,3/25/2015,0,0,0,40.70730642,-74.01220905
Bean & Bean,4,"So after some thought, I'm giving you another star, Bean & Bean. Here are my reasons:  more food: try the multigrain berry muffin or the cappucino one. I remember they had these muffins at Dean and Deluca in Soho and I liked them then too.  and! the secret passageway from the 4/5 train to Bean & Bean.  I would give 5 stars if they weren't so damn expensive.",3,12/7/2009,1,0,2,40.70730642,-74.01220905
Bean & Bean,4,Coffee is all right but DAMN the wireless Internet is ABYSMAL!!!!!!!!!!  Can't do work!  What is a coffee shop without WIFI?  Thumbs down!  This mars the ability to enjoy the Financial District experience.,3,6/26/2012,0,0,0,40.70730642,-74.01220905
Bean & Bean,4,"I got a caramel macchiato (macchiato as in Starbucks style) and my friend got a peppermint hot chocolate. She really liked hers, and mine was pretty good as well! I'd get it again even though it's kinda pricey. It's fair trade and organic, a much better and ethical alternative to Starbucks. Service was nothing special.",3,5/28/2011,1,0,1,40.70730642,-74.01220905
Bean & Bean,4,"The coffee is generally pretty good but the skill level of the staff is inconsistent. If you're lucky, you get a trained barista who can foam milk into a velvety canvas before painting a pattern on it with your espresso. Unfortunately, once in a while you'll get a ""dunkin donut"" trained employee and end up with a weak bubbly mess.",3,11/2/2009,0,0,0,40.70730642,-74.01220905
Bean & Bean,4,Their chai latte is amazing...as is their marble cake!,3,10/13/2010,0,0,2,40.70730642,-74.01220905
Bean & Bean,4,"The coffee preparation is inconsistent and most of the baristas are dim-witted at best.  When there's a good one on board, the coffee is delicious.  But the service is inconsistent and occasionally with attitude when called on mistakes instead of apology.  If you can afford the prices and want to deal with inconsistency, you can occasionally get a very good cup of coffee and a generally pleasant atmosphere.",3,4/2/2010,1,0,0,40.70730642,-74.01220905
